id	name	now_prices	up_down_rates	up_downs	up_rates	turnover_rates	volume_ratios	amplitudes	turnovers	tradable_shares	market_values	pe_ratios
000151	中成股份	19.17	9.98	1.74	--	9.71	2.22	11.30	4.88亿	2.67亿	51.10亿	64.02
000856	冀东装备	42.80	9.32	3.65	0.23	31.10	0.93	13.54	28.36亿	2.27亿	97.16亿	979.87
000401	冀东水泥	18.25	7.54	1.28	-0.16	9.39	1.03	7.48	22.38亿	13.47亿	245.85亿	--
000507	珠海港  	8.81	6.02	0.50	--	7.96	0.92	10.83	5.22亿	7.72亿	68.03亿	113.93
000045	深纺织Ａ	11.69	5.70	0.63	0.26	3.25	1.35	9.22	1.70亿	4.57亿	53.43亿	344.09
000928	中钢国际	17.95	5.65	0.96	--	4.63	1.08	5.59	3.35亿	4.13亿	74.11亿	30.83
000905	厦门港务	12.87	4.46	0.55	0.08	3.93	1.10	8.77	2.61亿	5.31亿	68.34亿	80.16
000651	格力电器	32.88	4.45	1.40	-0.03	1.66	1.29	5.50	31.87亿	59.71亿	1963.13亿	12.32
000065	北方国际	27.75	4.40	1.17	--	1.98	0.69	5.49	2.15亿	4.01亿	111.14亿	50.88
000600	建投能源	12.05	4.24	0.49	0.08	4.94	0.68	8.30	6.31亿	10.90亿	131.35亿	23.96
000011	深物业A 	17.20	4.18	0.69	0.06	6.73	1.54	6.66	1.99亿	1.76亿	30.25亿	8.50
000605	渤海股份	31.99	4.03	1.24	0.16	25.84	0.90	8.36	9.95亿	1.23亿	39.42亿	272.01
000088	盐 田 港	8.69	3.95	0.33	-0.12	1.49	0.98	8.61	2.45亿	19.42亿	168.78亿	53.00
000022	深赤湾Ａ	23.38	3.59	0.81	0.09	1.84	1.06	6.96	1.95亿	4.65亿	108.69亿	27.14
000663	永安林业	12.17	3.31	0.39	--	3.75	3.97	5.77	8701.09万	1.89亿	23.03亿	--
000720	新能泰山	5.06	3.27	0.16	--	1.28	2.91	10.82	5616.45万	8.63亿	43.69亿	--
000863	三湘印象	7.33	3.24	0.23	0.14	0.85	1.98	3.94	5591.52万	9.11亿	66.77亿	29.69
000918	嘉凯城  	7.68	3.23	0.24	--	0.76	1.60	4.57	1.04亿	18.04亿	138.56亿	--
000050	深天马Ａ	18.05	3.20	0.56	0.06	3.08	1.20	3.66	6.65亿	12.12亿	218.85亿	28.08
000970	中科三环	13.91	3.19	0.43	-0.07	1.30	1.17	4.30	1.89亿	10.65亿	148.17亿	50.96
000778	新兴铸管	7.21	3.15	0.22	0.42	7.46	0.85	7.15	19.03亿	36.43亿	262.66亿	31.20
000418	小天鹅Ａ	45.18	3.13	1.37	0.07	0.69	1.24	5.48	1.34亿	4.39亿	198.13亿	17.99
000002	万  科Ａ	19.24	3.05	0.57	--	0.36	2.29	4.82	6.62亿	97.09亿	1868.02亿	76.36
000544	中原环保	18.35	2.97	0.53	0.06	1.25	2.08	7.41	6088.02万	2.69亿	49.45亿	52.41
000568	泸州老窖	46.00	2.93	1.31	0.02	0.57	1.11	3.76	3.62亿	14.02亿	644.82亿	20.22
000014	沙河股份	17.23	2.93	0.49	--	1.77	1.61	5.02	6005.19万	2.02亿	34.75亿	--
000063	中兴通讯	17.30	2.92	0.49	0.06	0.79	0.99	3.93	4.58亿	34.24亿	592.40亿	14.91
000811	烟台冰轮	17.10	2.89	0.48	0.06	1.99	0.58	3.85	1.34亿	4.03亿	68.95亿	21.07
000608	阳光股份	7.92	2.86	0.22	--	0.84	2.02	6.62	4921.41万	7.50亿	59.38亿	--
000709	河钢股份	4.37	2.82	0.12	--	3.21	0.72	4.71	14.60亿	106.17亿	463.96亿	17.87
000959	首钢股份	6.81	2.71	0.18	0.15	0.62	1.23	7.09	1.20亿	29.67亿	202.02亿	18.13
000680	山推股份	5.80	2.65	0.15	0.17	2.82	0.84	5.13	1.70亿	10.57亿	61.30亿	106.85
000692	惠天热电	6.63	2.63	0.17	--	2.51	2.38	4.80	8754.83万	5.33亿	35.32亿	17.04
000615	京汉股份	17.42	2.59	0.44	--	20.38	0.67	5.48	12.39亿	3.54亿	61.72亿	--
000965	天保基建	7.97	2.57	0.20	0.13	4.57	0.63	6.82	3.57亿	10.09亿	80.41亿	11.38
000951	中国重汽	12.58	2.53	0.31	0.08	0.56	1.24	4.40	4689.97万	6.71亿	84.39亿	12.58
000413	东旭光电	9.90	2.48	0.24	0.10	2.21	1.35	3.83	6.49亿	29.89亿	295.95亿	31.13
000786	北新建材	13.70	2.39	0.32	--	3.00	0.75	5.46	5.56亿	13.78亿	188.74亿	40.93
000028	国药一致	74.72	2.36	1.72	0.16	0.29	0.99	4.53	6654.95万	3.08亿	229.95亿	29.34
000400	许继电气	16.53	2.35	0.38	--	0.91	1.98	6.13	1.46亿	10.08亿	166.65亿	83.89
000534	万泽股份	12.25	2.34	0.28	--	0.63	1.72	4.34	3745.12万	4.91亿	60.18亿	--
000802	北京文化	14.22	2.30	0.32	--	1.13	1.64	4.10	6015.28万	3.80亿	54.03亿	515.35
000338	潍柴动力	10.70	2.29	0.24	0.19	1.08	0.97	2.87	2.47亿	21.59亿	231.06亿	9.06
000429	粤高速Ａ	8.19	2.25	0.18	--	3.31	1.23	3.50	1.26亿	4.69亿	38.40亿	14.93
000963	华东医药	91.83	2.14	1.92	-0.03	0.66	1.50	3.54	2.63亿	4.34亿	398.60亿	20.51
000156	华数传媒	15.38	2.12	0.32	0.07	0.70	1.96	4.05	1.08亿	9.94亿	152.82亿	36.95
000807	云铝股份	7.33	2.09	0.15	-0.27	2.50	1.45	10.45	3.04亿	17.22亿	126.21亿	40.73
000006	深振业Ａ	7.91	2.06	0.16	0.13	0.96	0.88	3.87	1.00亿	13.45亿	106.38亿	25.70
000877	天山股份	14.46	1.98	0.28	--	8.06	0.56	7.19	10.03亿	8.80亿	127.25亿	--
000923	河北宣工	31.65	1.97	0.61	--	12.45	0.88	8.47	7.59亿	1.98亿	62.67亿	--
000519	中兵红箭	13.54	1.96	0.26	--	2.79	0.93	4.07	2.16亿	5.83亿	78.92亿	--
000858	五 粮 液	44.33	1.93	0.84	--	0.48	0.90	2.74	8.02亿	37.96亿	1682.66亿	11.71
000333	美的集团	35.82	1.91	0.67	--	0.66	0.99	3.53	14.52亿	61.87亿	2216.05亿	13.30
000768	中航飞机	18.13	1.85	0.33	0.06	1.52	0.80	6.63	7.47亿	27.69亿	501.95亿	--
000831	五矿稀土	11.70	1.83	0.21	--	1.28	1.03	5.05	1.44亿	9.81亿	114.76亿	344.62
000423	东阿阿胶	63.94	1.81	1.14	-0.02	1.15	1.19	2.36	4.75亿	6.54亿	418.08亿	17.29
000538	云南白药	86.99	1.80	1.54	--	0.40	1.13	3.57	3.62亿	10.41亿	905.91亿	31.23
000049	德赛电池	55.98	1.67	0.92	0.14	1.47	0.79	4.39	1.67亿	2.05亿	114.90亿	41.62
000733	振华科技	15.82	1.67	0.26	0.06	1.01	1.14	3.66	7392.80万	4.69亿	74.25亿	21.71
001979	招商蛇口	18.37	1.66	0.30	0.05	1.22	0.95	2.88	4.24亿	18.99亿	348.93亿	17.11
000513	丽珠集团	59.48	1.62	0.95	0.22	0.60	0.70	2.32	8427.56万	2.39亿	142.02亿	23.01
000875	吉电股份	5.02	1.62	0.08	--	1.02	1.27	3.44	5669.01万	11.16亿	56.00亿	39.20
000897	津滨发展	5.08	1.60	0.08	--	2.31	0.70	7.20	1.85亿	16.17亿	82.16亿	--
000921	海信科龙	13.59	1.57	0.21	0.22	1.10	0.68	5.08	1.32亿	9.02亿	122.59亿	18.07
000927	一汽夏利	5.41	1.50	0.08	-0.92	0.84	1.02	3.94	7210.49万	15.95亿	86.30亿	--
000576	广东甘化	16.73	1.39	0.23	0.06	0.93	1.75	4.49	6737.72万	4.34亿	72.58亿	--
000929	兰州黄河	13.86	1.39	0.19	-0.07	1.29	1.40	8.41	3234.19万	1.86亿	25.73亿	36.49
000823	超声电子	13.91	1.39	0.19	0.07	2.04	0.66	3.43	1.51亿	5.37亿	74.69亿	33.06
000581	威孚高科	22.06	1.38	0.30	0.09	0.85	0.52	2.62	1.56亿	8.36亿	184.53亿	8.62
000417	合肥百货	8.31	1.34	0.11	-0.12	1.54	1.57	5.73	9818.27万	7.79亿	64.73亿	14.45
000661	长春高新	110.35	1.34	1.46	0.07	0.74	1.44	2.28	1.38亿	1.70亿	187.63亿	32.65
000993	闽东电力	9.88	1.33	0.13	0.10	1.76	0.90	5.23	6351.44万	3.73亿	36.85亿	509.71
000926	福星股份	11.77	1.20	0.14	0.51	1.08	1.51	3.01	1.19亿	9.48亿	111.62亿	9.85
000997	新 大 陆	20.73	1.17	0.24	0.15	2.80	1.38	3.37	5.30亿	9.24亿	191.49亿	25.52
000822	山东海化	7.07	1.15	0.08	--	2.25	0.89	3.86	1.40亿	8.95亿	63.28亿	5.74
000738	航发控制	19.51	1.14	0.22	-0.05	1.25	1.51	7.72	2.71亿	11.46亿	223.51亿	152.75
000620	新华联  	7.22	1.12	0.08	0.14	0.18	1.14	2.10	2326.56万	18.37亿	132.63亿	50.08
000960	锡业股份	11.07	1.10	0.12	-0.09	1.69	1.71	4.93	2.22亿	12.09亿	133.88亿	28.24
000158	常山股份	13.41	1.05	0.14	0.08	5.04	0.53	5.95	5.06亿	7.66亿	102.69亿	--
000498	山东路桥	7.14	0.99	0.07	--	1.67	1.13	4.81	4144.33万	3.54亿	25.29亿	74.54
000046	泛海控股	8.50	0.95	0.08	--	0.16	1.13	2.85	6806.02万	50.93亿	432.90亿	25.41
000089	深圳机场	8.63	0.94	0.08	--	0.26	0.60	2.22	4486.47万	20.51亿	176.98亿	30.71
000728	国元证券	17.68	0.91	0.16	--	1.74	1.12	5.31	5.88亿	19.64亿	347.25亿	35.89
000609	绵石投资	15.59	0.91	0.14	-0.06	0.97	1.14	4.21	3979.43万	2.66亿	41.53亿	27.47
000040	东旭蓝天	12.35	0.90	0.11	0.24	2.22	0.50	7.84	1.26亿	4.65亿	57.38亿	114.57
000425	徐工机械	3.47	0.87	0.03	--	1.14	1.22	4.94	2.73亿	69.94亿	242.68亿	30.12
000976	春晖股份	8.12	0.87	0.07	--	1.31	1.68	2.61	6198.11万	5.87亿	47.63亿	189.19
000776	广发证券	15.72	0.83	0.13	--	0.42	1.06	2.12	3.88亿	59.19亿	930.51亿	14.01
000998	隆平高科	20.75	0.83	0.17	-0.58	0.83	1.89	4.37	1.62亿	9.56亿	198.34亿	28.16
000596	古井贡酒	46.63	0.82	0.38	--	0.43	0.68	2.01	7672.28万	3.84亿	178.87亿	14.40
000008	神州高铁	7.42	0.81	0.06	--	0.46	0.95	5.03	6644.77万	20.10亿	149.15亿	557.83
000541	佛山照明	9.19	0.77	0.07	0.11	0.85	1.17	2.74	7547.83万	9.75亿	89.60亿	24.38
000539	粤电力Ａ	5.33	0.76	0.04	--	0.30	0.67	3.78	3979.65万	25.54亿	136.12亿	--
000671	阳 光 城	5.40	0.75	0.04	--	0.44	1.17	3.54	7602.69万	32.47亿	175.35亿	25.87
000529	广弘控股	9.75	0.72	0.07	1.25	0.34	1.03	4.75	1846.78万	5.67亿	55.30亿	61.56
000069	华侨城Ａ	7.90	0.64	0.05	0.13	0.48	1.39	3.44	2.30亿	61.24亿	483.81亿	21.41
000961	中南建设	6.85	0.59	0.04	-0.15	0.60	1.45	2.20	1.52亿	37.00亿	253.44亿	42.13
000533	万 家 乐	10.36	0.58	0.06	--	1.31	2.77	4.85	9098.05万	6.85亿	70.96亿	512.43
000410	*ST沈机 	6.95	0.58	0.04	--	1.59	0.78	4.63	8037.31万	7.40亿	51.42亿	--
000783	长江证券	8.74	0.57	0.05	--	0.28	0.48	2.19	1.17亿	47.42亿	414.49亿	27.95
000958	东方能源	15.76	0.57	0.09	-0.06	10.74	0.97	6.32	5.54亿	3.33亿	52.52亿	33.20
000501	鄂武商Ａ	20.16	0.50	0.10	-0.15	0.49	0.55	2.64	4950.52万	5.07亿	102.25亿	10.44
000830	鲁西化工	6.07	0.50	0.03	--	1.88	1.06	3.15	1.65亿	14.64亿	88.86亿	9.25
000528	柳    工	8.09	0.50	0.04	--	1.29	1.23	4.97	1.15亿	11.25亿	91.02亿	20.98
000403	ST生化  	26.62	0.49	0.13	0.04	1.11	0.71	4.49	5872.39万	2.00亿	53.34亿	92.97
000510	金路集团	8.23	0.49	0.04	--	1.75	1.26	4.52	8017.50万	5.63亿	46.37亿	47.94
000547	航天发展	10.50	0.48	0.05	-0.19	3.02	1.50	7.46	2.77亿	9.01亿	94.63亿	60.52
000930	中粮生化	10.93	0.46	0.05	--	1.73	1.10	3.77	1.81亿	9.64亿	105.41亿	35.85
000678	襄阳轴承	8.90	0.45	0.04	--	0.82	0.77	3.95	3065.86万	4.29亿	38.19亿	335.19
000715	中兴商业	12.53	0.40	0.05	0.08	0.68	1.04	3.21	2356.69万	2.79亿	34.90亿	54.62
000876	新 希 望	7.85	0.38	0.03	0.13	0.66	1.69	2.43	1.76亿	34.57亿	271.35亿	12.95
000799	酒鬼酒  	19.59	0.36	0.07	0.10	1.92	0.82	2.46	8379.34万	2.24亿	43.92亿	42.98
000790	泰合健康	8.53	0.35	0.03	-0.12	1.88	1.51	6.35	6740.97万	4.31亿	36.73亿	263.38
000001	平安银行	8.70	0.35	0.03	--	0.30	0.94	1.38	4.36亿	169.18亿	1471.87亿	6.01
000039	中集集团	14.79	0.34	0.05	0.14	0.63	1.04	2.65	1.16亿	12.62亿	186.65亿	21.61
000971	高升控股	16.40	0.31	0.05	0.24	1.50	1.38	4.95	5839.74万	2.43亿	39.78亿	52.40
000566	海南海药	13.28	0.30	0.04	--	0.57	0.89	2.12	7422.90万	9.89亿	131.30亿	67.06
000558	莱茵体育	10.18	0.30	0.03	--	1.29	0.86	4.14	9924.98万	7.64亿	77.82亿	239.75
000797	中国武夷	17.19	0.29	0.05	0.06	0.48	1.23	3.09	3469.98万	4.28亿	73.60亿	34.35
000721	西安饮食	7.18	0.28	0.02	0.14	2.85	1.41	6.01	8707.84万	4.36亿	31.29亿	--
000910	大亚圣象	22.21	0.27	0.06	0.05	0.77	0.90	5.01	8773.40万	5.28亿	117.16亿	72.43
000902	新洋丰  	8.27	0.24	0.02	0.24	0.94	1.87	3.88	9428.52万	12.34亿	102.02亿	12.16
000037	深南电A 	8.99	0.22	0.02	--	0.83	1.20	4.57	2492.73万	3.39亿	30.47亿	--
000915	山大华特	46.08	0.22	0.10	-0.04	2.44	0.86	3.54	1.98亿	1.80亿	82.74亿	24.00
000911	南宁糖业	14.38	0.21	0.03	--	1.80	0.86	4.88	8248.05万	3.24亿	46.60亿	394.69
000090	天健集团	9.68	0.21	0.02	0.10	1.91	1.12	5.38	1.41亿	7.74亿	74.88亿	11.41
000681	视觉中国	15.38	0.20	0.03	-0.13	3.68	1.60	6.19	1.08亿	1.97亿	30.25亿	91.96
000402	金 融 街	10.44	0.19	0.02	-0.10	0.92	1.16	4.80	2.83亿	29.88亿	311.91亿	14.49
000598	兴蓉环境	5.47	0.18	0.01	0.18	0.83	0.75	2.75	1.35亿	29.86亿	163.35亿	20.36
000925	众合科技	22.30	0.18	0.04	0.32	4.62	6.56	10.83	2.93亿	3.06亿	68.13亿	--
000019	深深宝Ａ	12.37	0.16	0.02	--	1.83	1.19	6.15	8500.11万	3.78亿	46.78亿	--
000043	中航地产	8.92	0.11	0.01	0.11	1.35	1.23	3.93	7935.92万	6.67亿	59.48亿	--
000777	中核科技	20.79	0.10	0.02	--	1.56	0.96	3.56	1.23亿	3.83亿	79.71亿	--
000070	特发信息	21.64	0.09	0.02	-0.05	0.78	1.08	4.12	4536.77万	2.71亿	58.63亿	38.68
000625	长安汽车	13.41	0.07	0.01	0.08	0.72	0.77	2.24	3.60亿	37.61亿	504.33亿	6.71
000732	泰禾集团	15.89	0.06	0.01	0.63	0.25	0.78	1.83	4937.79万	12.43亿	197.52亿	21.43
000759	中百集团	7.73	--	--	1.05	0.49	0.99	5.43	2530.26万	6.81亿	52.61亿	12.25
000428	华天酒店	5.36	--	--	--	0.89	1.24	3.73	3412.30万	7.19亿	38.53亿	--
000937	冀中能源	5.72	--	--	--	1.40	0.70	4.55	2.30亿	29.07亿	166.26亿	17.73
000949	新乡化纤	4.93	--	--	0.41	1.04	1.77	7.30	5077.32万	10.27亿	50.62亿	33.68
000042	中洲控股	17.63	--	--	0.40	0.24	1.00	4.03	1996.16万	4.85亿	85.42亿	113.32
000652	泰达股份	6.10	--	--	0.16	4.45	0.62	7.71	3.89亿	14.66亿	89.41亿	--
000882	华联股份	3.72	--	--	--	1.15	1.38	2.69	8073.25万	18.85亿	70.11亿	226.51
000739	普洛药业	7.35	--	--	--	0.66	1.01	4.35	4990.37万	10.60亿	77.91亿	43.40
000157	中联重科	4.25	--	--	0.24	0.70	1.21	3.53	1.84亿	62.64亿	266.22亿	96.29
000514	渝 开 发	7.87	--	--	0.13	1.17	1.07	3.18	7685.34万	8.44亿	66.40亿	101.94
000829	天音控股	9.58	--	--	0.10	0.69	1.01	5.95	6249.98万	9.50亿	91.03亿	366.93
000967	盈峰环境	14.30	-0.07	-0.01	--	0.86	0.99	3.28	5407.94万	4.45亿	63.57亿	39.13
000806	银河生物	11.49	-0.09	-0.01	-0.09	7.82	1.18	4.78	6.20亿	6.98亿	80.25亿	--
000791	甘肃电投	9.24	-0.11	-0.01	--	0.88	0.79	4.97	7729.28万	9.71亿	89.73亿	--
000996	中国中期	17.40	-0.12	-0.02	-0.12	2.47	1.17	6.20	9751.25万	2.30亿	40.02亿	197.85
000687	华讯方舟	15.29	-0.13	-0.02	0.07	1.60	0.78	4.12	1.28亿	5.31亿	81.26亿	239.33
000826	启迪桑德	31.96	-0.16	-0.05	--	1.00	0.73	4.25	2.68亿	8.47亿	270.72亿	32.49
000977	浪潮信息	16.61	-0.18	-0.03	--	1.07	1.05	4.27	1.75亿	9.95亿	165.32亿	58.38
000750	国海证券	5.31	-0.19	-0.01	--	0.98	0.98	3.38	2.17亿	42.16亿	223.85亿	25.49
000920	南方汇通	12.70	-0.24	-0.03	-0.08	1.41	0.63	4.01	7434.39万	4.22亿	53.58亿	40.51
000096	广聚能源	14.51	-0.28	-0.04	--	0.34	0.97	3.23	2540.43万	5.11亿	74.12亿	51.17
000789	万年青  	7.23	-0.28	-0.02	-0.14	1.99	0.92	6.62	8733.42万	6.13亿	44.35亿	170.09
000066	中国长城	9.37	-0.32	-0.03	--	1.17	1.33	4.47	2.70亿	24.91亿	233.41亿	45.95
000488	晨鸣纸业	11.06	-0.36	-0.04	0.09	2.31	1.53	3.96	2.80亿	11.06亿	122.28亿	7.62
000166	申万宏源	5.48	-0.36	-0.02	-0.18	0.61	1.41	3.27	2.37亿	72.14亿	395.30亿	28.27
000892	欢瑞世纪	10.23	-0.39	-0.04	--	1.07	1.41	5.16	3888.60万	3.56亿	36.41亿	--
000572	海马汽车	5.03	-0.40	-0.02	0.20	0.57	1.09	2.57	4675.36万	16.42亿	82.60亿	40.98
000848	承德露露	9.88	-0.40	-0.04	0.31	0.72	0.90	2.92	6908.02万	9.78亿	96.63亿	12.27
000587	金洲慈航	14.34	-0.42	-0.06	-0.07	1.34	0.70	2.01	1.11亿	5.76亿	82.62亿	35.12
000883	湖北能源	4.65	-0.43	-0.02	--	0.37	1.59	2.36	9079.58万	53.46亿	248.58亿	17.14
000056	皇庭国际	11.31	-0.44	-0.05	--	0.48	1.71	5.55	1517.56万	2.86亿	32.36亿	62.17
000729	燕京啤酒	6.57	-0.46	-0.03	0.46	0.50	1.41	2.73	8133.88万	25.09亿	164.86亿	86.19
000969	安泰科技	8.40	-0.47	-0.04	--	0.93	1.17	4.15	6887.37万	8.91亿	74.82亿	179.80
000788	北大医药	10.44	-0.48	-0.05	0.10	0.65	0.94	3.81	3717.02万	5.59亿	58.34亿	223.31
000636	风华高科	8.34	-0.48	-0.04	0.60	1.33	1.12	3.46	8835.38万	8.13亿	67.77亿	68.65
000816	智慧农业	6.23	-0.48	-0.03	--	0.67	0.52	1.60	4552.99万	10.89亿	67.83亿	413.82
000571	新大洲Ａ	7.80	-0.51	-0.04	--	1.82	1.58	3.95	1.04亿	7.36亿	57.39亿	72.23
000009	中国宝安	7.74	-0.51	-0.04	--	1.23	1.35	4.24	2.02亿	21.20亿	164.09亿	124.25
000815	美利云  	13.52	-0.52	-0.07	--	0.98	1.26	5.15	4076.52万	3.17亿	42.83亿	--
000537	广宇发展	7.64	-0.52	-0.04	-0.39	1.04	0.85	4.43	4082.40万	5.13亿	39.17亿	--
000725	京东方Ａ	3.79	-0.53	-0.02	--	1.44	0.81	3.94	18.54亿	339.49亿	1286.67亿	13.80
000835	长城动漫	9.45	-0.53	-0.05	0.43	2.10	1.56	5.89	5857.40万	3.03亿	28.62亿	35.13
000505	*ST珠江 	11.22	-0.53	-0.06	0.45	0.89	0.72	3.55	3571.62万	3.60亿	40.44亿	87.01
000589	黔轮胎Ａ	5.43	-0.55	-0.03	--	1.04	1.55	5.31	4332.92万	7.75亿	42.10亿	9.13
000666	经纬纺机	19.37	-0.56	-0.11	0.10	1.56	1.38	4.57	8751.01万	2.94亿	56.85亿	12.48
000035	中国天楹	6.99	-0.57	-0.04	--	0.93	1.31	3.56	5190.91万	8.12亿	56.73亿	94.98
000793	华闻传媒	10.37	-0.57	-0.06	0.48	2.18	1.57	5.27	4.14亿	18.42亿	190.97亿	208.03
000989	九 芝 堂	18.49	-0.59	-0.11	--	0.31	0.75	4.41	2354.12万	4.15亿	76.65亿	30.22
000767	漳泽电力	3.35	-0.59	-0.02	--	0.51	0.96	2.97	3834.34万	22.54亿	75.50亿	--
000669	金鸿能源	14.85	-0.60	-0.09	-0.07	1.36	1.74	4.49	9549.52万	4.79亿	71.06亿	21.27
000060	中金岭南	9.66	-0.62	-0.06	-0.10	0.94	1.27	3.70	2.00亿	22.12亿	213.64亿	24.42
000021	深科技  	8.01	-0.62	-0.05	-0.13	0.77	1.23	4.59	8958.63万	14.70亿	117.73亿	25.24
000722	湖南发展	12.59	-0.63	-0.08	-0.08	0.51	0.75	3.87	2939.20万	4.64亿	58.44亿	50.60
000820	神雾节能	38.70	-0.64	-0.25	--	1.68	1.16	3.13	1.42亿	2.21亿	85.48亿	84.30
000639	西王食品	19.98	-0.65	-0.13	-0.10	0.96	0.97	2.93	7112.71万	3.77亿	75.25亿	33.50
000550	江铃汽车	19.61	-0.66	-0.13	--	0.71	1.16	3.04	7157.01万	5.17亿	101.48亿	18.51
000422	湖北宜化	5.87	-0.68	-0.04	--	1.40	1.15	3.21	7340.54万	8.98亿	52.70亿	20.58
000990	诚志股份	16.09	-0.68	-0.11	0.12	1.23	1.12	2.96	5827.65万	2.97亿	47.79亿	24.60
000590	启迪古汉	15.60	-0.70	-0.11	0.32	0.82	1.33	5.28	2805.55万	2.23亿	34.82亿	81.35
000530	大冷股份	9.88	-0.70	-0.07	--	1.60	0.57	5.43	5593.30万	3.57亿	35.26亿	45.38
000686	东北证券	9.65	-0.72	-0.07	--	0.99	0.73	2.47	2.00亿	20.90亿	201.73亿	29.20
000623	吉林敖东	27.02	-0.73	-0.20	--	1.28	1.78	2.75	2.84亿	8.25亿	222.87亿	14.44
000809	*ST新城 	3.97	-0.75	-0.03	0.51	0.73	0.95	2.50	2396.31万	8.25亿	32.74亿	--
000635	英 力 特	24.96	-0.76	-0.19	--	1.23	1.51	1.27	9268.98万	3.03亿	75.65亿	37.46
000676	智度股份	15.38	-0.77	-0.12	0.92	1.16	0.78	4.07	5554.47万	3.14亿	48.29亿	30.26
000026	飞亚达Ａ	12.65	-0.78	-0.10	0.64	1.10	1.02	3.84	4911.73万	3.57亿	45.17亿	30.62
000933	神火股份	6.22	-0.80	-0.05	--	0.67	0.78	3.19	7800.95万	19.00亿	118.21亿	10.13
000059	华锦股份	9.96	-0.80	-0.08	-0.10	1.71	1.25	4.28	2.37亿	14.00亿	139.44亿	8.88
000518	四环生物	7.25	-0.82	-0.06	-0.69	0.41	1.26	3.42	3059.09万	10.30亿	74.64亿	174.31
000023	深天地Ａ	24.10	-0.82	-0.20	--	0.42	0.86	5.68	1394.20万	1.39亿	33.44亿	79.38
000895	双汇发展	20.30	-0.83	-0.17	--	0.53	1.66	2.59	3.54亿	32.99亿	669.70亿	19.06
000545	金浦钛业	5.70	-0.87	-0.05	--	1.67	1.27	4.70	8955.02万	9.59亿	54.69亿	26.40
000698	沈阳化工	6.75	-0.88	-0.06	0.15	2.23	1.35	4.70	6427.08万	4.32亿	29.18亿	16.72
000616	海航投资	4.37	-0.91	-0.04	--	1.31	0.95	4.31	8121.19万	14.30亿	62.50亿	33.01
000631	顺发恒业	4.35	-0.91	-0.04	--	0.19	1.14	2.96	1785.72万	21.66亿	94.23亿	39.83
000900	现代投资	8.59	-0.92	-0.08	-0.12	0.95	1.16	3.58	8163.52万	10.10亿	86.80亿	12.35
000912	泸天化  	7.32	-0.95	-0.07	--	4.02	0.69	6.36	1.73亿	5.85亿	42.82亿	594.09
000540	中天金融	6.25	-0.95	-0.06	--	0.72	1.90	3.17	1.76亿	39.46亿	246.64亿	7.80
000668	荣丰控股	16.61	-0.95	-0.16	-0.42	1.28	1.49	6.26	3110.70万	1.47亿	24.36亿	--
000685	中山公用	10.38	-0.95	-0.10	--	0.90	1.58	3.34	9918.18万	10.71亿	111.17亿	15.72
000036	华联控股	8.30	-0.95	-0.08	-0.12	1.66	1.14	2.75	1.55亿	11.28亿	93.65亿	3.12
000521	美菱电器	6.22	-0.95	-0.06	-0.16	1.50	2.12	6.05	5442.48万	5.92亿	36.85亿	26.50
000901	航天科技	27.78	-0.96	-0.27	-0.04	1.48	1.32	5.28	1.31亿	3.24亿	89.90亿	132.90
000825	太钢不锈	4.08	-0.97	-0.04	--	0.55	1.29	3.64	1.26亿	56.96亿	232.40亿	18.06
000688	建新矿业	7.07	-0.98	-0.07	-0.14	0.46	1.02	4.06	3644.16万	11.37亿	80.41亿	23.13
000890	法 尔 胜	8.04	-0.98	-0.08	--	1.02	1.24	4.80	3080.82万	3.80亿	30.52亿	90.38
000766	通化金马	15.05	-0.99	-0.15	-0.99	2.60	1.52	10.53	1.66亿	4.49亿	67.58亿	60.97
000404	华意压缩	8.91	-1.00	-0.09	--	1.18	0.74	3.78	5822.61万	5.58亿	49.71亿	23.67
000999	华润三九	28.31	-1.01	-0.29	--	0.72	1.29	3.46	2.00亿	9.78亿	276.98亿	18.49
000554	泰山石油	9.67	-1.02	-0.10	0.10	4.94	0.78	4.81	1.70亿	3.63亿	35.07亿	7808.13
000796	凯撒旅游	13.30	-1.04	-0.14	-0.08	0.83	1.07	5.13	2696.62万	2.46亿	32.72亿	114.98
000531	穗恒运Ａ	9.45	-1.05	-0.10	--	0.59	1.18	2.93	3798.67万	6.85亿	64.74亿	18.65
000975	银泰资源	13.15	-1.05	-0.14	--	0.57	0.64	4.59	6581.85万	8.79亿	115.53亿	188.21
000628	高新发展	9.40	-1.05	-0.10	-0.11	3.01	1.62	6.74	5243.46万	1.88亿	17.67亿	311.41
000607	华媒控股	7.32	-1.08	-0.08	--	1.88	1.48	3.65	6658.07万	4.87亿	35.67亿	--
000936	华西股份	7.31	-1.08	-0.08	0.14	1.01	1.40	4.60	5438.87万	7.48亿	54.67亿	86.08
000415	渤海金控	6.31	-1.10	-0.07	--	0.69	0.80	3.76	1.36亿	31.16亿	196.59亿	24.35
000683	远兴能源	2.64	-1.12	-0.03	-0.38	1.61	1.20	2.62	8048.74万	19.10亿	50.43亿	15.52
000850	华茂股份	5.26	-1.13	-0.06	--	0.56	1.41	3.57	2733.49万	9.43亿	49.62亿	113.53
000016	深康佳Ａ	4.35	-1.14	-0.05	-0.23	1.00	1.06	3.86	6864.10万	15.97亿	69.45亿	99.78
