id	name	now_prices	up_down_rates	up_downs	up_rates	turnover_rates	volume_ratios	amplitudes	turnovers	tradable_shares	market_values	pe_ratios
603868	飞科电器	52.14	-1.06	-0.56	0.04	4.31	0.68	2.62	9879.60万	4360.00万	22.73亿	28.33
002057	中钢天源	12.06	-1.07	-0.13	--	1.61	0.92	2.38	3885.74万	1.99亿	24.05亿	66.25
601886	江河集团	10.14	-1.07	-0.11	-0.20	1.37	0.60	3.22	1.62亿	11.54亿	117.02亿	36.71
600675	中华企业	6.45	-1.07	-0.07	--	0.17	0.47	1.69	2027.88万	18.67亿	120.43亿	256.77
300185	通裕重工	2.76	-1.07	-0.03	-0.36	0.52	0.62	1.43	3901.80万	27.41亿	75.66亿	136.46
600635	大众公用	5.51	-1.08	-0.06	0.18	0.46	0.82	2.33	6114.24万	24.19亿	133.28亿	32.16
000731	四川美丰	7.32	-1.08	-0.08	0.14	1.55	0.89	3.65	6719.99万	5.91亿	43.30亿	33.13
601727	上海电气	7.30	-1.08	-0.08	0.28	0.28	0.40	2.71	2.00亿	98.51亿	719.15亿	50.47
300511	雪榕生物	30.10	-1.08	-0.33	0.07	3.96	0.66	1.84	4467.53万	3750.00万	11.29亿	23.38
002677	浙江美大	14.56	-1.09	-0.16	0.14	1.03	0.49	1.50	4216.87万	2.80亿	40.77亿	57.04
002440	闰土股份	14.55	-1.09	-0.16	--	0.85	1.14	2.31	7610.99万	6.16亿	89.64亿	17.45
601002	晋亿实业	9.07	-1.09	-0.10	0.11	3.36	0.89	4.14	2.41亿	7.93亿	71.90亿	80.47
300349	金卡智能	28.08	-1.09	-0.31	--	0.62	0.67	2.36	2581.94万	1.49亿	41.91亿	37.52
300433	蓝思科技	33.45	-1.09	-0.37	0.12	4.06	1.07	3.79	2.83亿	2.06亿	69.06亿	82.71
300295	三六五网	19.83	-1.10	-0.22	-0.05	1.35	0.66	3.04	4702.85万	1.76亿	34.97亿	57.63
002144	宏达高科	17.13	-1.10	-0.19	--	0.83	0.85	2.02	1904.74万	1.33亿	22.81亿	36.80
002178	延华智能	9.89	-1.10	-0.11	0.10	0.92	0.44	2.40	4935.52万	5.40亿	53.37亿	--
600865	百大集团	9.87	-1.10	-0.11	0.10	0.81	1.03	2.31	3012.43万	3.76亿	37.13亿	61.05
603698	航天工程	24.24	-1.10	-0.27	0.04	1.15	0.59	3.22	2474.25万	8877.06万	21.52亿	78.59
002073	软控股份	8.96	-1.10	-0.10	0.34	0.52	0.81	2.21	2898.72万	6.26亿	56.09亿	142.17
600503	华丽家族	6.27	-1.10	-0.07	0.48	1.12	1.06	2.52	1.09亿	15.63亿	97.98亿	28.97
000068	华控赛格	7.15	-1.11	-0.08	-0.28	0.67	0.72	4.01	4330.73万	8.97亿	64.11亿	--
300164	通源石油	7.15	-1.11	-0.08	-0.14	1.32	0.58	3.32	2914.81万	3.07亿	21.96亿	--
002526	山东矿机	7.14	-1.11	-0.08	0.42	0.88	0.76	3.05	2902.27万	4.59亿	32.77亿	--
000010	美丽生态	5.35	-1.11	-0.06	0.38	1.28	0.84	2.59	3566.34万	5.22亿	27.94亿	--
300270	中威电子	11.58	-1.11	-0.13	--	0.75	0.71	2.56	1280.46万	1.47亿	17.00亿	42.40
600827	百联股份	15.15	-1.11	-0.17	-0.07	0.46	0.53	2.22	1.09亿	15.43亿	233.73亿	18.74
600159	大龙地产	4.45	-1.11	-0.05	--	0.72	0.54	2.89	2639.40万	8.30亿	36.94亿	--
002116	中国海诚	13.35	-1.11	-0.15	0.08	0.69	0.86	3.26	3827.00万	4.16亿	55.47亿	31.99
002091	江苏国泰	12.45	-1.11	-0.14	-0.08	0.51	0.65	1.67	3377.83万	5.30亿	65.95亿	24.43
000993	闽东电力	9.77	-1.11	-0.11	-0.10	1.35	0.68	2.43	4951.84万	3.73亿	36.44亿	504.03
601366	利群股份	15.98	-1.11	-0.18	0.31	8.45	0.80	3.16	2.37亿	1.76亿	28.12亿	30.04
600157	永泰能源	3.55	-1.11	-0.04	--	0.18	0.52	1.39	2870.09万	45.96亿	163.15亿	103.36
300289	利德曼  	14.20	-1.11	-0.16	-0.14	0.85	0.39	2.99	3869.25万	3.18亿	45.10亿	90.63
300536	农尚环境	38.10	-1.12	-0.43	0.13	6.45	1.08	3.01	5719.61万	2327.68万	8.87亿	218.42
000758	中色股份	7.08	-1.12	-0.08	0.14	0.81	0.75	2.23	1.13亿	19.69亿	139.42亿	38.20
002281	光迅科技	20.35	-1.12	-0.23	0.10	0.66	0.58	2.04	8248.06万	6.17亿	125.49亿	33.17
600217	中再资环	7.05	-1.12	-0.08	0.14	0.74	0.91	2.24	3647.91万	6.92亿	48.78亿	66.23
300039	上海凯宝	7.05	-1.12	-0.08	--	0.93	1.14	2.24	4048.69万	6.17亿	43.46亿	16.02
600316	洪都航空	16.71	-1.12	-0.19	0.24	0.71	0.39	1.89	8523.48万	7.17亿	119.83亿	--
300356	光一科技	24.64	-1.12	-0.28	0.04	0.92	0.58	2.01	2762.36万	1.21亿	29.90亿	--
600978	宜华生活	9.65	-1.13	-0.11	-0.10	0.52	0.78	2.05	7447.49万	14.83亿	143.10亿	22.32
300169	天晟新材	7.88	-1.13	-0.09	--	0.65	0.45	3.39	1160.52万	2.25亿	17.74亿	--
300191	潜能恒信	21.85	-1.13	-0.25	-0.18	1.22	0.84	2.99	5563.84万	2.07亿	45.23亿	--
600569	安阳钢铁	2.62	-1.13	-0.03	--	0.54	0.80	2.64	3362.81万	23.94亿	62.71亿	--
600861	北京城乡	12.18	-1.14	-0.14	--	0.63	0.74	2.44	2433.78万	3.17亿	38.59亿	29.22
000596	古井贡酒	46.10	-1.14	-0.53	0.02	0.92	1.45	5.83	1.62亿	3.84亿	176.84亿	14.23
600038	中直股份	43.35	-1.14	-0.50	-0.23	0.35	0.37	2.62	9086.12万	5.89亿	255.54亿	89.96
600990	四创电子	60.66	-1.14	-0.70	0.10	0.38	0.25	1.81	3118.52万	1.37亿	82.92亿	2595.85
002801	微光股份	47.54	-1.14	-0.55	0.04	11.18	1.13	4.16	1.59亿	2944.00万	14.00亿	61.87
600330	天通股份	8.64	-1.14	-0.10	-0.23	0.68	0.54	2.17	4825.82万	8.20亿	70.85亿	33.15
300331	苏大维格	21.59	-1.15	-0.25	0.14	1.96	0.87	2.93	5475.59万	1.30亿	27.98亿	104.30
600229	城市传媒	9.49	-1.15	-0.11	0.11	0.55	0.96	3.02	2237.84万	4.30亿	40.79亿	25.66
002272	川润股份	6.90	-1.15	-0.08	-0.15	2.18	0.28	3.58	4710.95万	3.13亿	21.57亿	227.44
600517	置信电气	7.74	-1.15	-0.09	--	0.63	1.17	3.32	6079.22万	12.45亿	96.33亿	62.49
603788	宁波高发	39.35	-1.16	-0.46	0.26	2.30	0.65	2.21	4459.88万	4899.60万	19.28亿	23.02
002815	崇达技术	35.77	-1.16	-0.42	-0.03	1.75	0.92	1.52	3156.12万	5000.00万	17.89亿	38.37
600055	万东医疗	16.96	-1.17	-0.20	-0.18	0.44	0.77	3.03	2597.75万	3.46亿	58.74亿	698.74
002346	柘中股份	27.13	-1.17	-0.32	--	7.57	0.71	3.42	1.65亿	7980.00万	21.65亿	172.41
300079	数码视讯	5.93	-1.17	-0.07	--	0.75	0.76	1.33	5364.03万	12.08亿	71.62亿	41.92
603309	维力医疗	18.64	-1.17	-0.22	--	0.91	0.83	2.49	1306.50万	7700.00万	14.35亿	62.75
002126	银轮股份	9.29	-1.17	-0.11	--	1.64	0.54	2.34	9192.98万	6.02亿	55.89亿	21.29
002177	御银股份	5.91	-1.17	-0.07	-0.17	0.82	0.72	2.17	3023.81万	6.22亿	36.77亿	65.16
600176	中国巨石	10.97	-1.17	-0.13	0.09	0.86	0.67	2.43	2.32亿	24.32亿	266.81亿	14.18
000892	欢瑞世纪	10.11	-1.17	-0.12	--	0.49	0.60	1.66	1763.84万	3.56亿	35.99亿	--
002258	利尔化学	12.62	-1.18	-0.15	0.08	0.54	0.87	1.80	3561.83万	5.24亿	66.13亿	28.42
002843	泰嘉股份	49.56	-1.18	-0.59	-0.06	7.54	0.66	5.78	1.33亿	3500.00万	17.35亿	162.46
300214	日科化学	6.71	-1.18	-0.08	-0.30	0.72	0.60	1.77	1481.98万	3.05亿	20.45亿	71.41
600506	香梨股份	15.91	-1.18	-0.19	-0.25	1.06	0.65	2.17	2500.42万	1.48亿	23.50亿	5869.03
600006	东风汽车	5.85	-1.18	-0.07	--	0.34	1.03	2.53	3998.88万	20.00亿	117.00亿	41.60
300424	航新科技	50.18	-1.18	-0.60	0.02	0.58	0.37	2.64	2041.87万	6896.51万	34.61亿	909.90
002680	长生生物	16.72	-1.18	-0.20	0.06	0.67	0.51	1.36	3218.11万	2.88亿	48.14亿	44.38
600199	金种子酒	7.52	-1.18	-0.09	--	0.68	0.78	2.10	2852.74万	5.56亿	41.79亿	165.50
002421	达实智能	5.84	-1.18	-0.07	--	0.91	0.60	2.71	7497.24万	14.05亿	82.04亿	69.83
603939	益丰药房	27.53	-1.19	-0.33	-0.11	0.24	0.48	1.58	1053.68万	1.56亿	42.95亿	35.99
000026	飞亚达Ａ	12.50	-1.19	-0.15	--	0.77	0.74	2.37	3445.09万	3.57亿	44.63亿	30.25
002829	星网宇达	33.30	-1.19	-0.40	--	2.97	0.60	3.86	3764.75万	3800.00万	12.65亿	376.69
300386	飞天诚信	18.30	-1.19	-0.22	-0.06	1.67	0.69	2.38	5158.90万	1.70亿	31.10亿	176.49
002449	国星光电	15.74	-1.19	-0.19	--	4.05	0.71	2.83	2.13亿	3.32亿	52.21亿	36.17
000988	华工科技	13.25	-1.19	-0.16	-0.08	0.73	0.81	3.06	8693.78万	8.91亿	118.07亿	53.75
300442	普丽盛  	31.42	-1.20	-0.38	-0.06	0.45	0.59	1.35	828.39万	5808.81万	18.25亿	373.11
000957	中通客车	11.58	-1.20	-0.14	--	0.96	0.82	3.92	5362.16万	4.77亿	55.23亿	38.01
002205	国统股份	29.70	-1.20	-0.36	-0.20	5.94	0.76	4.26	2.08亿	1.16亿	34.50亿	--
603993	洛阳钼业	4.12	-1.20	-0.05	-0.24	0.29	0.68	1.92	1.56亿	129.54亿	533.69亿	29.12
002460	赣锋锂业	41.20	-1.20	-0.50	0.12	3.91	0.73	4.08	8.40亿	5.21亿	214.55亿	56.82
300541	先进数通	32.96	-1.20	-0.40	0.18	2.02	0.85	3.48	2001.35万	3000.00万	9.89亿	--
603839	XD安正时	28.77	-1.20	-0.35	-0.07	4.30	0.89	2.30	8827.42万	7126.00万	20.50亿	29.01
300113	顺网科技	27.94	-1.20	-0.34	0.04	1.79	0.65	2.40	2.22亿	4.42亿	123.40亿	36.42
002544	杰赛科技	23.00	-1.20	-0.28	-0.09	0.33	0.53	3.48	3874.30万	5.11亿	117.55亿	214.19
600778	友好集团	8.20	-1.21	-0.10	0.24	0.82	1.05	2.77	2100.69万	3.11亿	25.51亿	--
600661	新南洋	21.22	-1.21	-0.26	0.66	0.67	0.70	2.51	2587.92万	1.81亿	38.49亿	85.61
002419	天虹股份	13.88	-1.21	-0.17	0.07	0.43	0.59	2.13	4832.71万	8.00亿	111.03亿	12.46
300038	梅泰诺  	39.20	-1.21	-0.48	--	1.84	1.41	3.91	9909.53万	1.38亿	54.25亿	474.71
600773	西藏城投	10.57	-1.22	-0.13	--	1.43	0.74	3.46	1.10亿	7.29亿	77.08亿	139.09
601966	玲珑轮胎	20.31	-1.22	-0.25	0.05	1.31	0.86	2.04	5351.84万	2.00亿	40.62亿	23.87
600148	长春一东	23.51	-1.22	-0.29	-0.04	1.79	0.86	3.40	5971.58万	1.42亿	33.27亿	75.78
300312	邦讯技术	11.35	-1.22	-0.14	-0.44	1.79	0.72	2.61	3536.78万	1.76亿	20.03亿	--
300421	力星股份	25.12	-1.22	-0.31	0.20	1.76	0.70	3.07	1859.85万	4200.00万	10.55亿	46.46
300080	易成新能	7.28	-1.22	-0.09	-0.27	0.86	0.73	2.17	3161.62万	5.02亿	36.55亿	604.28
600098	广州发展	7.28	-1.22	-0.09	--	0.53	1.10	2.71	1.06亿	27.26亿	198.47亿	154.91
300050	世纪鼎利	9.70	-1.22	-0.12	0.10	0.83	0.81	2.95	2655.48万	3.31亿	32.08亿	38.54
600482	中国动力	27.49	-1.22	-0.34	--	1.46	0.69	2.66	2.13亿	5.31亿	146.08亿	52.65
601222	林洋能源	6.46	-1.22	-0.08	--	0.42	0.76	1.83	3879.22万	14.23亿	91.93亿	21.39
300583	赛托生物	53.97	-1.23	-0.67	-0.06	3.98	1.04	1.89	5729.99万	2666.67万	14.39亿	332.46
600523	贵航股份	18.53	-1.23	-0.23	0.22	0.64	0.60	2.67	3446.74万	2.89亿	53.48亿	40.61
603833	欧派家居	103.86	-1.23	-1.29	-0.06	3.84	0.66	3.92	1.67亿	4151.00万	43.11亿	194.12
600475	华光股份	18.45	-1.23	-0.23	0.16	1.36	0.61	2.25	6433.27万	2.56亿	47.23亿	8.10
300607	拓斯达  	97.00	-1.23	-1.21	0.76	8.72	1.24	5.37	1.55亿	1812.00万	17.58亿	82.51
000719	大地传媒	10.40	-1.24	-0.13	-0.19	0.40	1.05	2.09	2788.72万	6.67亿	69.38亿	29.34
601127	小康股份	19.98	-1.24	-0.25	-0.05	1.45	0.98	1.88	4121.65万	1.43亿	28.47亿	22.10
603322	超讯通信	60.69	-1.24	-0.76	0.02	11.69	0.69	2.81	1.43亿	2000.00万	12.14亿	--
600789	鲁抗医药	7.97	-1.24	-0.10	-0.13	0.86	0.80	2.48	3980.13万	5.82亿	46.35亿	88.07
000597	东北制药	10.36	-1.24	-0.13	-0.39	1.55	1.04	3.62	7148.34万	4.39亿	45.43亿	113.04
002590	万安科技	13.52	-1.24	-0.17	--	1.13	1.08	3.65	6670.69万	4.35亿	58.85亿	46.77
600565	迪马股份	5.56	-1.24	-0.07	--	0.67	0.53	1.60	5519.87万	14.72亿	81.85亿	39.51
600463	空港股份	19.07	-1.24	-0.24	0.42	10.91	0.92	5.23	5.27亿	2.52亿	48.06亿	179.94
002165	红 宝 丽	6.35	-1.24	-0.08	--	0.41	0.59	1.55	1367.98万	5.28亿	33.50亿	50.26
000789	万年青  	7.14	-1.25	-0.09	0.56	2.51	1.18	2.77	1.11亿	6.13亿	43.79亿	167.97
002308	威创股份	12.67	-1.25	-0.16	--	0.33	0.82	2.18	3482.58万	8.32亿	105.45亿	99.91
600416	湘电股份	12.66	-1.25	-0.16	0.08	1.41	0.76	4.84	1.10亿	6.08亿	77.03亿	--
002691	冀凯股份	21.35	-1.25	-0.27	-0.19	0.84	0.32	3.10	3592.74万	1.99亿	42.56亿	1261.66
603168	莎普爱思	33.17	-1.25	-0.42	-0.09	0.69	0.94	1.52	2288.19万	1.01亿	33.37亿	29.36
000721	西安饮食	7.09	-1.25	-0.09	--	1.81	0.82	2.09	5594.42万	4.36亿	30.90亿	--
300579	数字认证	50.36	-1.25	-0.64	0.18	3.12	0.73	2.92	3148.67万	2000.00万	10.07亿	--
603823	百合花	23.60	-1.25	-0.30	0.13	4.26	0.92	2.76	4518.77万	4500.00万	10.62亿	49.63
300430	诚益通  	40.07	-1.26	-0.51	-0.03	1.14	0.75	1.80	1891.96万	4132.16万	16.56亿	99.41
002708	光洋股份	9.43	-1.26	-0.12	--	0.40	0.72	2.51	1349.43万	3.56亿	33.55亿	68.44
300024	机器人  	18.04	-1.26	-0.23	0.06	0.80	0.97	1.97	2.18亿	15.14亿	273.12亿	121.47
600390	五矿资本	11.76	-1.26	-0.15	0.09	1.55	0.68	3.11	8273.36万	4.51亿	53.07亿	25.30
300275	梅安森  	28.99	-1.26	-0.37	0.38	2.75	0.84	3.44	9046.34万	1.13亿	32.71亿	72.88
601611	中国核建	14.88	-1.26	-0.19	-0.07	1.73	0.68	2.06	1.36亿	5.25亿	78.12亿	88.85
300559	佳发安泰	45.40	-1.26	-0.58	-0.18	1.40	0.67	2.17	1144.71万	1800.00万	8.17亿	462.17
600809	山西汾酒	28.92	-1.26	-0.37	0.04	0.72	0.89	2.90	1.80亿	8.66亿	250.40亿	13.38
002778	高科石化	29.69	-1.26	-0.38	--	0.84	0.52	2.16	1016.59万	4083.30万	12.12亿	82.11
300118	东方日升	13.23	-1.27	-0.17	-0.08	0.70	1.14	2.09	4378.88万	4.68亿	61.97亿	38.75
600800	天津磁卡	7.77	-1.27	-0.10	-0.39	2.98	0.98	4.96	1.43亿	6.11亿	47.47亿	--
600083	博信股份	12.42	-1.27	-0.16	-0.24	0.49	0.63	4.21	1384.36万	2.27亿	28.25亿	--
300354	东华测试	16.29	-1.27	-0.21	0.06	0.98	0.59	3.46	1154.75万	7256.38万	11.82亿	--
002723	金莱特  	18.60	-1.27	-0.24	0.22	1.87	0.75	3.29	2682.35万	7677.02万	14.28亿	263.72
002083	孚日股份	6.97	-1.27	-0.09	0.29	0.43	0.57	2.12	2587.72万	8.56亿	59.67亿	12.14
002293	罗莱生活	11.61	-1.28	-0.15	--	0.19	0.77	2.04	1577.10万	6.99亿	81.21亿	17.43
002416	爱施德  	10.05	-1.28	-0.13	--	0.47	0.92	2.65	4603.99万	9.71亿	97.59亿	29.71
603701	德宏股份	37.87	-1.28	-0.49	0.19	2.06	1.24	3.60	3031.44万	3904.00万	14.78亿	37.58
000851	高鸿股份	9.27	-1.28	-0.12	-0.11	1.29	1.02	3.30	6233.96万	5.20亿	48.16亿	--
300119	瑞普生物	13.90	-1.28	-0.18	-0.07	0.48	0.57	2.34	1351.03万	2.03亿	28.22亿	44.62
600898	三联商社	13.86	-1.28	-0.18	--	0.66	0.93	5.13	2324.98万	2.53亿	35.00亿	1177.56
002632	道明光学	8.46	-1.28	-0.11	--	0.31	0.86	2.92	1455.71万	5.53亿	46.82亿	63.61
600697	欧亚集团	27.68	-1.28	-0.36	-0.07	1.01	1.08	1.75	4333.70万	1.55亿	42.95亿	23.75
600073	上海梅林	9.22	-1.28	-0.12	-0.11	0.68	0.86	1.93	5877.67万	9.38亿	86.46亿	11.69
000933	神火股份	6.14	-1.29	-0.08	--	0.52	0.63	2.89	6099.46万	19.00亿	116.69亿	10.01
000811	烟台冰轮	16.88	-1.29	-0.22	0.06	1.70	0.59	2.81	1.17亿	4.03亿	68.07亿	20.80
603716	塞力斯	97.44	-1.29	-1.27	-0.06	1.09	0.74	2.27	1348.88万	1274.00万	12.41亿	84.81
300625	三雄极光	35.27	-1.29	-0.46	--	4.55	0.81	2.63	1.13亿	7000.00万	24.69亿	106.18
002646	青青稞酒	16.86	-1.29	-0.22	--	0.29	0.77	1.70	2196.60万	4.50亿	75.87亿	18.59
000589	黔轮胎Ａ	5.36	-1.29	-0.07	--	0.84	1.16	2.95	3477.17万	7.75亿	41.56亿	9.02
002114	罗平锌电	17.60	-1.29	-0.23	-0.06	0.47	0.59	2.08	2275.77万	2.72亿	47.84亿	248.30
603878	武进不锈	23.64	-1.29	-0.31	-0.13	5.08	1.07	3.09	6059.97万	5050.00万	11.94亿	136.45
300004	南风股份	11.39	-1.30	-0.15	0.09	1.04	0.78	3.29	4518.81万	3.83亿	43.62亿	--
002711	欧浦智网	18.20	-1.30	-0.24	-0.27	0.80	0.61	1.84	9549.01万	6.53亿	118.80亿	63.01
300170	汉得信息	10.59	-1.30	-0.14	-0.09	1.07	0.62	2.05	7268.21万	6.43亿	68.13亿	48.17
002228	合兴包装	4.53	-1.31	-0.06	0.22	0.46	0.92	1.96	2143.68万	10.39亿	47.05亿	38.56
603266	天龙股份	36.96	-1.31	-0.49	-0.08	2.27	0.63	2.56	2092.76万	2500.00万	9.24亿	44.26
300076	GQY视讯 	8.30	-1.31	-0.11	-0.12	3.06	0.79	3.45	9470.65万	3.68亿	30.54亿	--
300645	正元智慧	45.20	-1.31	-0.60	--	29.06	0.98	4.52	2.18亿	1666.67万	7.53亿	--
000564	供销大集	6.76	-1.31	-0.09	--	0.69	1.27	3.36	2446.11万	5.20亿	35.16亿	75.90
600509	天富能源	7.50	-1.32	-0.10	--	1.19	0.80	2.37	8115.08万	9.06亿	67.93亿	12.64
002832	比音勒芬	63.75	-1.32	-0.85	0.09	2.02	0.89	2.86	3466.79万	2667.00万	17.00亿	28.33
002641	永高股份	6.73	-1.32	-0.09	--	0.25	0.59	2.05	1135.08万	6.81亿	45.83亿	239.16
002307	北新路桥	22.43	-1.32	-0.30	--	18.77	1.13	7.26	23.95亿	5.57亿	125.01亿	672.93
000615	京汉股份	17.19	-1.32	-0.23	-0.06	23.33	0.81	6.03	14.26亿	3.54亿	60.90亿	--
300319	麦捷科技	29.13	-1.32	-0.39	0.45	1.94	1.00	4.64	8327.43万	1.45亿	42.27亿	100.04
002021	中捷资源	7.47	-1.32	-0.10	-0.40	0.93	1.05	3.30	3974.18万	5.68亿	42.41亿	--
600981	汇鸿集团	7.45	-1.32	-0.10	0.13	0.66	0.69	1.99	1201.60万	2.42亿	18.02亿	27.17
002740	爱迪尔  	11.91	-1.33	-0.16	--	0.75	0.67	3.15	1418.79万	1.57亿	18.75亿	84.36
300592	华凯创意	25.30	-1.33	-0.34	-0.20	8.55	1.64	2.69	6695.30万	3060.00万	7.74亿	--
002176	江特电机	8.92	-1.33	-0.12	--	0.84	0.61	1.88	1.04亿	13.81亿	123.16亿	72.23
002549	凯美特气	8.18	-1.33	-0.11	0.25	0.25	0.44	2.41	1150.72万	5.64亿	46.12亿	221.01
000711	京蓝科技	16.34	-1.33	-0.22	-0.06	2.25	0.44	4.17	1.19亿	3.22亿	52.58亿	--
002197	证通电子	11.85	-1.33	-0.16	-0.08	0.81	0.71	3.00	3281.06万	3.41亿	40.35亿	307.07
000025	特  力Ａ	38.53	-1.33	-0.52	--	0.69	0.84	2.74	5206.22万	1.94亿	74.70亿	637.06
300290	荣科科技	10.36	-1.33	-0.14	0.29	1.54	0.58	2.48	2543.07万	1.60亿	16.54亿	231.66
002558	世纪游轮	58.11	-1.34	-0.79	--	2.77	1.79	6.15	2.08亿	1.30亿	75.76亿	72.30
002631	德尔未来	14.71	-1.34	-0.20	0.07	4.47	1.46	3.15	1.91亿	2.89亿	42.47亿	52.62
300177	中海达  	11.03	-1.34	-0.15	--	0.62	0.79	2.24	2140.83万	3.14亿	34.58亿	252.03
600156	华升股份	7.35	-1.34	-0.10	-0.41	0.54	0.77	3.09	1609.77万	4.02亿	29.56亿	--
002548	金新农  	11.75	-1.34	-0.16	--	0.40	0.78	2.35	1480.53万	3.17亿	37.26亿	32.40
603416	信捷电气	50.70	-1.34	-0.69	-0.18	4.36	1.03	2.47	5560.84万	2510.00万	12.73亿	51.07
300494	盛天网络	23.48	-1.34	-0.32	--	2.22	0.75	3.78	4473.41万	8553.75万	20.08亿	53.56
300257	开山股份	19.00	-1.35	-0.26	0.48	0.26	0.55	2.54	4063.62万	8.19亿	155.67亿	226.65
300516	久之洋  	68.57	-1.35	-0.94	0.16	1.36	0.50	2.71	2801.25万	3000.00万	20.57亿	89.86
300517	海波重科	30.51	-1.36	-0.42	0.07	3.06	1.00	3.88	2393.25万	2560.00万	7.81亿	158.87
000031	中粮地产	7.26	-1.36	-0.10	--	0.67	1.02	2.99	8741.30万	18.14亿	131.68亿	23.06
002002	鸿达兴业	7.25	-1.36	-0.10	0.14	0.41	0.51	1.91	6090.71万	20.75亿	150.43亿	14.42
002768	国恩股份	23.18	-1.36	-0.32	--	2.58	0.97	2.04	5256.78万	8700.00万	20.17亿	41.05
300018	中元股份	8.68	-1.36	-0.12	--	0.60	0.83	4.43	1759.37万	3.36亿	29.13亿	100.24
002771	真视通  	52.72	-1.37	-0.73	0.10	0.85	0.47	1.68	1625.15万	3610.47万	19.03亿	82.38
300616	尚品宅配	125.50	-1.37	-1.74	-0.01	2.32	0.88	3.23	7874.77万	2700.00万	33.88亿	--
600776	东方通信	6.49	-1.37	-0.09	--	0.36	0.83	2.74	2251.14万	9.56亿	62.04亿	108.73
002051	中工国际	25.92	-1.37	-0.36	-0.04	1.37	0.77	2.93	3.28亿	9.21亿	238.60亿	30.31
600825	新华传媒	7.19	-1.37	-0.10	-0.28	0.26	0.63	2.74	1976.98万	10.45亿	75.13亿	259.51
000159	国际实业	7.19	-1.37	-0.10	--	1.61	0.75	2.74	5597.79万	4.81亿	34.59亿	--
002428	云南锗业	10.06	-1.37	-0.14	0.10	0.90	1.01	1.86	5866.81万	6.42亿	64.62亿	1155.48
000561	烽火电子	10.05	-1.37	-0.14	0.10	0.94	0.77	3.24	5619.08万	5.94亿	59.70亿	--
002731	萃华珠宝	22.95	-1.38	-0.32	0.57	1.15	1.12	3.40	1411.04万	5342.00万	12.26亿	--
600076	康欣新材	8.61	-1.38	-0.12	0.23	1.23	0.85	2.29	7992.11万	7.52亿	64.78亿	20.04
600876	洛阳玻璃	17.89	-1.38	-0.25	-0.06	1.10	0.99	3.42	5133.01万	2.62亿	46.83亿	2033.99
603806	福斯特	32.20	-1.38	-0.45	-0.09	1.25	0.96	2.42	3632.90万	9021.00万	29.05亿	32.26
001696	宗申动力	7.14	-1.38	-0.10	-0.14	0.66	0.84	3.18	4234.29万	8.91亿	63.65亿	26.23
600399	抚顺特钢	5.71	-1.38	-0.08	0.35	2.00	0.79	2.94	1.29亿	11.30亿	64.50亿	58.99
601369	陕鼓动力	6.42	-1.38	-0.09	-0.16	0.27	0.57	2.46	2874.35万	16.39亿	105.21亿	46.07
000720	新能泰山	4.99	-1.38	-0.07	--	0.82	1.36	2.96	3538.94万	8.63亿	43.09亿	--
002084	海鸥卫浴	9.25	-1.39	-0.13	-0.22	0.42	0.62	2.45	1571.03万	4.05亿	37.42亿	64.08
002148	北纬通信	9.23	-1.39	-0.13	-0.32	9.13	2.01	7.26	1.72亿	2.01亿	18.51亿	20.25
000650	仁和药业	5.68	-1.39	-0.08	-0.18	0.56	0.89	1.91	3922.50万	12.38亿	70.32亿	22.15
000400	许继电气	16.30	-1.39	-0.23	-0.55	0.38	0.72	2.42	6302.52万	10.08亿	164.33亿	82.72
002687	乔治白  	7.78	-1.39	-0.11	-0.13	0.66	0.77	3.55	1644.50万	3.19亿	24.85亿	78.28
300041	回天新材	10.61	-1.39	-0.15	0.19	0.97	0.63	2.51	2619.25万	2.54亿	26.96亿	23.00
300029	天龙光电	10.60	-1.40	-0.15	0.09	0.59	0.57	3.44	1216.77万	1.93亿	20.51亿	--
002298	中电鑫龙	11.30	-1.40	-0.16	--	1.82	1.28	2.62	8069.94万	3.93亿	44.36亿	87.66
300443	金雷风电	21.90	-1.40	-0.31	-0.18	1.52	0.62	2.70	3849.82万	1.15亿	25.10亿	25.66
300112	万讯自控	11.29	-1.40	-0.16	--	0.90	0.76	3.06	1582.55万	1.56亿	17.57亿	227.75
603768	常青股份	27.51	-1.40	-0.39	0.04	6.73	1.05	2.80	9467.47万	5100.00万	14.03亿	39.78
002190	成飞集成	26.77	-1.40	-0.38	-0.04	0.57	0.35	2.28	5289.67万	3.45亿	92.41亿	457.69
600079	人福医药	19.70	-1.40	-0.28	0.10	0.49	0.62	1.65	1.04亿	10.58亿	208.34亿	32.05
002713	东易日盛	23.21	-1.40	-0.33	--	0.95	0.67	2.72	1380.87万	6242.02万	14.49亿	--
002391	长青股份	14.05	-1.40	-0.20	-0.07	0.85	0.98	2.10	2648.23万	2.20亿	30.97亿	28.27
002203	海亮股份	7.72	-1.41	-0.11	--	0.40	1.23	2.55	4445.60万	14.45亿	111.54亿	16.25
002575	群兴玩具	9.12	-1.41	-0.13	0.22	0.70	0.96	4.00	3759.66万	5.89亿	53.69亿	--
002330	得利斯  	8.39	-1.41	-0.12	--	0.84	0.67	3.76	3572.57万	5.02亿	42.11亿	136.39
600873	梅花生物	6.29	-1.41	-0.09	--	0.53	0.47	1.41	1.04亿	31.08亿	195.51亿	14.31
